"","state","district","year","pvi"
"1","AL",1,1998,-12.33
"2","AL",1,2000,-12.33
"3","AL",1,2002,-11.99
"4","AL",1,2004,-11.99
"5","AL",1,2006,-13.14
"6","AL",1,2008,-13.14
"7","AL",1,2010,-14.66
"8","AL",1,2012,-14.63
"9","AL",1,2014,-14.46
"10","AL",1,2016,-14.46
"11","AL",1,2018,-15.72
"12","AL",1,2020,-15.72
"13","AL",1,2022,-16.47
"14","AL",1,2024,-16.47
"15","AL",2,1998,-14.36
"16","AL",2,2000,-14.36
"17","AL",2,2002,-12.16
"18","AL",2,2004,-12.16
"19","AL",2,2006,-14.84
"20","AL",2,2008,-14.84
"21","AL",2,2010,-16.38
"22","AL",2,2012,-18.21
"23","AL",2,2014,-16.06
"24","AL",2,2016,-16.06
"25","AL",2,2018,-16.88
"26","AL",2,2020,-16.88
"27","AL",2,2022,-17.32
"28","AL",2,2024,-17.32
"29","AL",3,1998,-7.36
"30","AL",3,2000,-7.36
"31","AL",3,2002,-2.81
"32","AL",3,2004,-2.81
"33","AL",3,2006,-6.21
"34","AL",3,2008,-6.21
"35","AL",3,2010,-9.35
"36","AL",3,2012,-15.91
"37","AL",3,2014,-15.34
"38","AL",3,2016,-15.34
"39","AL",3,2018,-17.32
"40","AL",3,2020,-17.32
"41","AL",3,2022,-19.36
"42","AL",3,2024,-19.36
"43","AL",4,1998,-6.01
"44","AL",4,2000,-6.01
"45","AL",4,2002,-12.14
"46","AL",4,2004,-12.14
"47","AL",4,2006,-18.4
"48","AL",4,2008,-18.4
"49","AL",4,2010,-28.39
"50","AL",4,2012,-25.14
"51","AL",4,2014,-27.71
"52","AL",4,2016,-27.71
"53","AL",4,2018,-31.9
"54","AL",4,2020,-31.9
"55","AL",4,2022,-33.24
"56","AL",4,2024,-33.24
"57","AL",5,1998,-6.95
"58","AL",5,2000,-6.95
"59","AL",5,2002,-5.49
"60","AL",5,2004,-5.49
"61","AL",5,2006,-8.11
"62","AL",5,2008,-8.11
"63","AL",5,2010,-13.82
"64","AL",5,2012,-15.45
"65","AL",5,2014,-16.73
"66","AL",5,2016,-16.73
"67","AL",5,2018,-18.02
"68","AL",5,2020,-18.02
"69","AL",5,2022,-16.67
"70","AL",5,2024,-16.67
"71","AL",6,1998,-25.73
"72","AL",6,2000,-25.73
"73","AL",6,2002,-24.98
"74","AL",6,2004,-24.98
"75","AL",6,2006,-26.41
"76","AL",6,2008,-26.41
"77","AL",6,2010,-30.09
"78","AL",6,2012,-27.94
"79","AL",6,2014,-27.43
"80","AL",6,2016,-27.43
"81","AL",6,2018,-24.82
"82","AL",6,2020,-24.82
"83","AL",6,2022,-18.39
"84","AL",6,2024,-18.39
"85","AL",7,1998,18.82
"86","AL",7,2000,18.82
"87","AL",7,2002,16.58
"88","AL",7,2004,16.58
"89","AL",7,2006,15.97
"90","AL",7,2008,15.97
"91","AL",7,2010,19.21
"92","AL",7,2012,17.78
"93","AL",7,2014,20.25
"94","AL",7,2016,20.25
"95","AL",7,2018,20.17
"96","AL",7,2020,20.17
"97","AL",7,2022,14.11
"98","AL",7,2024,14.11
"99","AK",1,1998,-12.92
"100","AK",1,2000,-12.92
"101","AK",1,2002,-18.2
"102","AK",1,2004,-18.2
"103","AK",1,2006,-13.54
"104","AK",1,2008,-13.54
"105","AK",1,2010,-14.06
"106","AK",1,2012,-14.06
"107","AK",1,2014,-10.65
"108","AK",1,2016,-10.65
"109","AK",1,2018,-9.44
"110","AK",1,2020,-9.44
"111","AK",1,2022,-8.02
"112","AK",1,2024,-8.02
"113","AZ",1,1998,-6.84
"114","AZ",1,2000,-6.84
"115","AZ",1,2002,-2.88
"116","AZ",1,2004,-2.88
"117","AZ",1,2006,-2.93
"118","AZ",1,2008,-2.93
"119","AZ",1,2010,-7.37
"120","AZ",1,2012,-3.91
"121","AZ",1,2014,-3.76
"122","AZ",1,2016,-3.76
"123","AZ",1,2018,-2.07
"124","AZ",1,2020,-2.07
"125","AZ",1,2022,-2.01
"126","AZ",1,2024,-2.01
"127","AZ",2,1998,12.17
"128","AZ",2,2000,12.17
"129","AZ",2,2002,-8.32
"130","AZ",2,2004,-8.32
"131","AZ",2,2006,-10.01
"132","AZ",2,2008,-10.01
"133","AZ",2,2010,-14.02
"134","AZ",2,2012,-2.91
"135","AZ",2,2014,-3.11
"136","AZ",2,2016,-3.11
"137","AZ",2,2018,0.42
"138","AZ",2,2020,0.42
"139","AZ",2,2022,-6.35
"140","AZ",2,2024,-6.35
"141","AZ",3,1998,-9.21
"142","AZ",3,2000,-9.21
"143","AZ",3,2002,-6.39
"144","AZ",3,2004,-6.39
"145","AZ",3,2006,-6.85
"146","AZ",3,2008,-6.85
"147","AZ",3,2010,-9.88
"148","AZ",3,2012,5.83
"149","AZ",3,2014,9.15
"150","AZ",3,2016,9.15
"151","AZ",3,2018,13.6
"152","AZ",3,2020,13.6
"153","AZ",3,2022,24.02
"154","AZ",3,2024,24.02
"155","AZ",4,1998,-9.58
"156","AZ",4,2000,-9.58
"157","AZ",4,2002,14.19
"158","AZ",4,2004,14.19
"159","AZ",4,2006,13.5
"160","AZ",4,2008,13.5
"161","AZ",4,2010,12.97
"162","AZ",4,2012,-17.33
"163","AZ",4,2014,-19.99
"164","AZ",4,2016,-19.99
"165","AZ",4,2018,-21.74
"166","AZ",4,2020,-21.74
"167","AZ",4,2022,2.27
"168","AZ",4,2024,2.27
"169","AZ",5,1998,-2.14
"170","AZ",5,2000,-2.14
"171","AZ",5,2002,-5.71
"172","AZ",5,2004,-5.71
"173","AZ",5,2006,-3.81
"174","AZ",5,2008,-3.81
"175","AZ",5,2010,-5.27
"176","AZ",5,2012,-16.42
"177","AZ",5,2014,-16.86
"178","AZ",5,2016,-16.86
"179","AZ",5,2018,-13.45
"180","AZ",5,2020,-13.45
"181","AZ",5,2022,-11.11
"182","AZ",5,2024,-11.11
"183","AZ",6,1998,-3.73
"184","AZ",6,2000,-3.73
"185","AZ",6,2002,-12.4
"186","AZ",6,2004,-12.4
"187","AZ",6,2006,-13.17
"188","AZ",6,2008,-13.17
"189","AZ",6,2010,-15.14
"190","AZ",6,2012,-11.11
"191","AZ",6,2014,-12.38
"192","AZ",6,2016,-12.38
"193","AZ",6,2018,-7.9
"194","AZ",6,2020,-7.9
"195","AZ",6,2022,-2.66
"196","AZ",6,2024,-2.66
"197","AR",1,1998,10.02
"198","AR",1,2000,10.02
"199","AR",1,2002,0.58
"200","AR",1,2004,0.58
"201","AR",1,2006,-0.65
"202","AR",1,2008,-0.65
"203","AR",1,2010,-10.87
"204","AR",1,2012,-10.05
"205","AR",1,2014,-14.3
"206","AR",1,2016,-14.3
"207","AR",1,2018,-18.21
"208","AR",1,2020,-18.21
"209","AR",1,2022,-22.37
"210","AR",1,2024,-22.37
"211","AR",2,1998,5.84
"212","AR",2,2000,5.84
"213","AR",2,2002,-1
"214","AR",2,2004,-1
"215","AR",2,2006,-0.78
"216","AR",2,2008,-0.78
"217","AR",2,2010,-6.73
"218","AR",2,2012,-6.55
"219","AR",2,2014,-8.15
"220","AR",2,2016,-8.15
"221","AR",2,2018,-7.11
"222","AR",2,2020,-7.11
"223","AR",2,2022,-9.03
"224","AR",2,2024,-9.03
"225","AR",3,1998,-4.6
"226","AR",3,2000,-4.6
"227","AR",3,2002,-11.84
"228","AR",3,2004,-11.84
"229","AR",3,2006,-11.82
"230","AR",3,2008,-11.82
"231","AR",3,2010,-17.52
"232","AR",3,2012,-17.32
"233","AR",3,2014,-19.32
"234","AR",3,2016,-19.32
"235","AR",3,2018,-18.44
"236","AR",3,2020,-18.44
"237","AR",3,2022,-14.91
"238","AR",3,2024,-14.91
"239","AR",4,1998,10.76
"240","AR",4,2000,10.76
"241","AR",4,2002,0.13
"242","AR",4,2004,0.13
"243","AR",4,2006,-0.5
"244","AR",4,2008,-0.5
"245","AR",4,2010,-10.18
"246","AR",4,2012,-12.15
"247","AR",4,2014,-15.26
"248","AR",4,2016,-15.26
"249","AR",4,2018,-17.54
"250","AR",4,2020,-17.54
"251","AR",4,2022,-19.55
"252","AR",4,2024,-19.55
"253","CA",1,1998,5.19
"254","CA",1,2000,5.19
"255","CA",1,2002,6.88
"256","CA",1,2004,6.88
"257","CA",1,2006,10.82
"258","CA",1,2008,10.82
"259","CA",1,2010,13.34
"260","CA",1,2012,-9.85
"261","CA",1,2014,-10.19
"262","CA",1,2016,-10.19
"263","CA",1,2018,-11.37
"264","CA",1,2020,-11.37
"265","CA",1,2022,-12.21
"266","CA",1,2024,-12.21
"267","CA",2,1998,-9.64
"268","CA",2,2000,-9.64
"269","CA",2,2002,-14.99
"270","CA",2,2004,-14.99
"271","CA",2,2006,-12.51
"272","CA",2,2008,-12.51
"273","CA",2,2010,-10.44
"274","CA",2,2012,19.67
"275","CA",2,2014,19.94
"276","CA",2,2016,19.94
"277","CA",2,2018,22.7
"278","CA",2,2020,22.7
"279","CA",2,2022,23.19
"280","CA",2,2024,23.19
"281","CA",3,1998,-3.01
"282","CA",3,2000,-3.01
"283","CA",3,2002,-7.3
"284","CA",3,2004,-7.3
"285","CA",3,2006,-7.49
"286","CA",3,2008,-7.49
"287","CA",3,2010,-4.47
"288","CA",3,2012,1.92
"289","CA",3,2014,3.53
"290","CA",3,2016,3.53
"291","CA",3,2018,5.17
"292","CA",3,2020,5.17
"293","CA",3,2022,-3.72
"294","CA",3,2024,-3.72
"295","CA",4,1998,-10.49
"296","CA",4,2000,-10.49
"297","CA",4,2002,-12.51
"298","CA",4,2004,-12.51
"299","CA",4,2006,-11.28
"300","CA",4,2008,-11.28
"301","CA",4,2010,-9.37
"302","CA",4,2012,-9.92
"303","CA",4,2014,-10.91
"304","CA",4,2016,-10.91
"305","CA",4,2018,-9.61
"306","CA",4,2020,-9.61
"307","CA",4,2022,16.71
"308","CA",4,2024,16.71
"309","CA",5,1998,8.03
"310","CA",5,2000,8.03
"311","CA",5,2002,13.06
"312","CA",5,2004,13.06
"313","CA",5,2006,12.98
"314","CA",5,2008,12.98
"315","CA",5,2010,16.24
"316","CA",5,2012,18.55
"317","CA",5,2014,19.54
"318","CA",5,2016,19.54
"319","CA",5,2018,22.12
"320","CA",5,2020,22.12
"321","CA",5,2022,-8.73
"322","CA",5,2024,-8.73
"323","CA",6,1998,14
"324","CA",6,2000,14
"325","CA",6,2002,16.98
"326","CA",6,2004,16.98
"327","CA",6,2006,21.25
"328","CA",6,2008,21.25
"329","CA",6,2010,23.55
"330","CA",6,2012,14.61
"331","CA",6,2014,18.26
"332","CA",6,2016,18.26
"333","CA",6,2018,21.85
"334","CA",6,2020,21.85
"335","CA",6,2022,7.39
"336","CA",6,2024,7.39
"337","CA",7,1998,18.39
"338","CA",7,2000,18.39
"339","CA",7,2002,18.11
"340","CA",7,2004,18.11
"341","CA",7,2006,18.84
"342","CA",7,2008,18.84
"343","CA",7,2010,19.24
"344","CA",7,2012,-1.93
"345","CA",7,2014,-0.19
"346","CA",7,2016,-0.19
"347","CA",7,2018,3.79
"348","CA",7,2020,3.79
"349","CA",7,2022,17.4
"350","CA",7,2024,17.4
"351","CA",8,1998,26.19
"352","CA",8,2000,26.19
"353","CA",8,2002,33.65
"354","CA",8,2004,33.65
"355","CA",8,2006,36.16
"356","CA",8,2008,36.16
"357","CA",8,2010,34.47
"358","CA",8,2012,-11.17
"359","CA",8,2014,-9.46
"360","CA",8,2016,-9.46
"361","CA",8,2018,-9.13
"362","CA",8,2020,-9.13
"363","CA",8,2022,26.09
"364","CA",8,2024,26.09
"365","CA",9,1998,31.6
"366","CA",9,2000,31.6
"367","CA",9,2002,35.13
"368","CA",9,2004,35.13
"369","CA",9,2006,37.64
"370","CA",9,2008,37.64
"371","CA",9,2010,36.8
"372","CA",9,2012,3.18
"373","CA",9,2014,6.36
"374","CA",9,2016,6.36
"375","CA",9,2018,8.3
"376","CA",9,2020,8.3
"377","CA",9,2022,4.58
"378","CA",9,2024,4.58
"379","CA",10,1998,-0.71
"380","CA",10,2000,-0.71
"381","CA",10,2002,6.96
"382","CA",10,2004,6.96
"383","CA",10,2006,9.52
"384","CA",10,2008,9.52
"385","CA",10,2010,11.91
"386","CA",10,2012,-3.51
"387","CA",10,2014,-0.68
"388","CA",10,2016,-0.68
"389","CA",10,2018,0.33
"390","CA",10,2020,0.33
"391","CA",10,2022,17.91
"392","CA",10,2024,17.91
"393","CA",11,1998,-3.63
"394","CA",11,2000,-3.63
"395","CA",11,2002,-4.47
"396","CA",11,2004,-4.47
"397","CA",11,2006,-3.46
"398","CA",11,2008,-3.46
"399","CA",11,2010,0.01
"400","CA",11,2012,16.94
"401","CA",11,2014,17.27
"402","CA",11,2016,17.27
"403","CA",11,2018,22.95
"404","CA",11,2020,22.95
"405","CA",11,2022,36.7
"406","CA",11,2024,36.7
"407","CA",12,1998,18.04
"408","CA",12,2000,18.04
"409","CA",12,2002,19.74
"410","CA",12,2004,19.74
"411","CA",12,2006,22.69
"412","CA",12,2008,22.69
"413","CA",12,2010,22.41
"414","CA",12,2012,33.9
"415","CA",12,2014,34.6
"416","CA",12,2016,34.6
"417","CA",12,2018,38.58
"418","CA",12,2020,38.58
"419","CA",12,2022,39.7
"420","CA",12,2024,39.7
"421","CA",13,1998,14.24
"422","CA",13,2000,14.24
"423","CA",13,2002,19.12
"424","CA",13,2004,19.12
"425","CA",13,2006,22
"426","CA",13,2008,22
"427","CA",13,2010,22.29
"428","CA",13,2012,36.69
"429","CA",13,2014,38.07
"430","CA",13,2016,38.07
"431","CA",13,2018,40.93
"432","CA",13,2020,40.93
"433","CA",13,2022,3.85
"434","CA",13,2024,3.85
"435","CA",14,1998,11.56
"436","CA",14,2000,11.56
"437","CA",14,2002,14.44
"438","CA",14,2004,14.44
"439","CA",14,2006,19.08
"440","CA",14,2008,19.08
"441","CA",14,2010,20.85
"442","CA",14,2012,22.46
"443","CA",14,2014,23.48
"444","CA",14,2016,23.48
"445","CA",14,2018,28.29
"446","CA",14,2020,28.29
"447","CA",14,2022,21.7
"448","CA",14,2024,21.7
"449","CA",15,1998,5.75
"450","CA",15,2000,5.75
"451","CA",15,2002,12.22
"452","CA",15,2004,12.22
"453","CA",15,2006,14.24
"454","CA",15,2008,14.24
"455","CA",15,2010,15.77
"456","CA",15,2012,14.91
"457","CA",15,2014,16.96
"458","CA",15,2016,16.96
"459","CA",15,2018,21.78
"460","CA",15,2020,21.78
"461","CA",15,2022,27.74
"462","CA",15,2024,27.74
"463","CA",16,1998,12.52
"464","CA",16,2000,12.52
"465","CA",16,2002,15.47
"466","CA",16,2004,15.47
"467","CA",16,2006,15.39
"468","CA",16,2008,15.39
"469","CA",16,2010,16.59
"470","CA",16,2012,3.69
"471","CA",16,2014,7.18
"472","CA",16,2016,7.18
"473","CA",16,2018,9.71
"474","CA",16,2020,9.71
"475","CA",16,2022,25.63
"476","CA",16,2024,25.63
"477","CA",17,1998,10.09
"478","CA",17,2000,10.09
"479","CA",17,2002,14.19
"480","CA",17,2004,14.19
"481","CA",17,2006,16.87
"482","CA",17,2008,16.87
"483","CA",17,2010,19.43
"484","CA",17,2012,17.54
"485","CA",17,2014,20.76
"486","CA",17,2016,20.76
"487","CA",17,2018,25.85
"488","CA",17,2020,25.85
"489","CA",17,2022,23.31
"490","CA",17,2024,23.31
"491","CA",18,1998,-3.06
"492","CA",18,2000,-3.06
"493","CA",18,2002,4.21
"494","CA",18,2004,4.21
"495","CA",18,2006,1.89
"496","CA",18,2008,1.89
"497","CA",18,2010,5.25
"498","CA",18,2012,18.11
"499","CA",18,2014,18.28
"500","CA",18,2016,18.28
"501","CA",18,2018,25.03
"502","CA",18,2020,25.03
"503","CA",18,2022,21.38
"504","CA",18,2024,21.38
"505","CA",19,1998,-9.36
"506","CA",19,2000,-9.36
"507","CA",19,2002,-10
"508","CA",19,2004,-10
"509","CA",19,2006,-10.38
"510","CA",19,2008,-10.38
"511","CA",19,2010,-7.72
"512","CA",19,2012,16
"513","CA",19,2014,19.79
"514","CA",19,2016,19.79
"515","CA",19,2018,24.81
"516","CA",19,2020,24.81
"517","CA",19,2022,18.46
"518","CA",19,2024,18.46
"519","CA",20,1998,1.48
"520","CA",20,2000,1.48
"521","CA",20,2002,5.38
"522","CA",20,2004,5.38
"523","CA",20,2006,3.09
"524","CA",20,2008,3.09
"525","CA",20,2010,5.77
"526","CA",20,2012,19.39
"527","CA",20,2014,20.78
"528","CA",20,2016,20.78
"529","CA",20,2018,23.32
"530","CA",20,2020,23.32
"531","CA",20,2022,-15.59
"532","CA",20,2024,-15.59
"533","CA",21,1998,-14.92
"534","CA",21,2000,-14.92
"535","CA",21,2002,-12.52
"536","CA",21,2004,-12.52
"537","CA",21,2006,-14.2
"538","CA",21,2008,-14.2
"539","CA",21,2010,-11.9
"540","CA",21,2012,-2.03
"541","CA",21,2014,2.6
"542","CA",21,2016,2.6
"543","CA",21,2018,6.24
"544","CA",21,2020,6.24
"545","CA",21,2022,8.7
"546","CA",21,2024,8.7
"547","CA",22,1998,-2.62
"548","CA",22,2000,-2.62
"549","CA",22,2002,-16.07
"550","CA",22,2004,-16.07
"551","CA",22,2006,-17.09
"552","CA",22,2008,-17.09
"553","CA",22,2010,-15.3
"554","CA",22,2012,-11.31
"555","CA",22,2014,-9.78
"556","CA",22,2016,-9.78
"557","CA",22,2018,-7
"558","CA",22,2020,-7
"559","CA",22,2022,5.07
"560","CA",22,2024,5.07
"561","CA",23,1998,-2
"562","CA",23,2000,-2
"563","CA",23,2002,6.69
"564","CA",23,2004,6.69
"565","CA",23,2006,9.46
"566","CA",23,2008,9.46
"567","CA",23,2010,12.51
"568","CA",23,2012,-17.1
"569","CA",23,2014,-15.31
"570","CA",23,2016,-15.31
"571","CA",23,2018,-13.36
"572","CA",23,2020,-13.36
"573","CA",23,2022,-7.69
"574","CA",23,2024,-7.69
"575","CA",24,1998,5.71
"576","CA",24,2000,5.71
"577","CA",24,2002,-5.86
"578","CA",24,2004,-5.86
"579","CA",24,2006,-5.33
"580","CA",24,2008,-5.33
"581","CA",24,2010,-2.97
"582","CA",24,2012,3.73
"583","CA",24,2014,3.83
"584","CA",24,2016,3.83
"585","CA",24,2018,8.22
"586","CA",24,2020,8.22
"587","CA",24,2022,12.57
"588","CA",24,2024,12.57
"589","CA",25,1998,-7.14
"590","CA",25,2000,-7.14
"591","CA",25,2002,-7.28
"592","CA",25,2004,-7.28
"593","CA",25,2006,-8.08
"594","CA",25,2008,-8.08
"595","CA",25,2010,-4.42
"596","CA",25,2012,-4.53
"597","CA",25,2014,-3.04
"598","CA",25,2016,-3.04
"599","CA",25,2018,1.11
"600","CA",25,2020,1.11
"601","CA",25,2022,6.18
"602","CA",25,2024,6.18
"603","CA",26,1998,16.86
"604","CA",26,2000,16.86
"605","CA",26,2002,-5.09
"606","CA",26,2004,-5.09
"607","CA",26,2006,-4.69
"608","CA",26,2008,-4.69
"609","CA",26,2010,-2.34
"610","CA",26,2012,3.2
"611","CA",26,2014,3.47
"612","CA",26,2016,3.47
"613","CA",26,2018,8.71
"614","CA",26,2020,8.71
"615","CA",26,2022,7.96
"616","CA",26,2024,7.96
"617","CA",27,1998,0.34
"618","CA",27,2000,0.34
"619","CA",27,2002,12.14
"620","CA",27,2004,12.14
"621","CA",27,2006,11.6
"622","CA",27,2008,11.6
"623","CA",27,2010,13.29
"624","CA",27,2012,9.01
"625","CA",27,2014,11.46
"626","CA",27,2016,11.46
"627","CA",27,2018,17.17
"628","CA",27,2020,17.17
"629","CA",27,2022,4.05
"630","CA",27,2024,4.05
"631","CA",28,1998,-5.19
"632","CA",28,2000,-5.19
"633","CA",28,2002,25.08
"634","CA",28,2004,25.08
"635","CA",28,2006,23.56
"636","CA",28,2008,23.56
"637","CA",28,2010,23.66
"638","CA",28,2012,18.73
"639","CA",28,2014,20.2
"640","CA",28,2016,20.2
"641","CA",28,2018,24.09
"642","CA",28,2020,24.09
"643","CA",28,2022,15.55
"644","CA",28,2024,15.55
"645","CA",29,1998,20.82
"646","CA",29,2000,20.82
"647","CA",29,2002,9.85
"648","CA",29,2004,9.85
"649","CA",29,2006,12.48
"650","CA",29,2008,12.48
"651","CA",29,2010,14.82
"652","CA",29,2012,22.33
"653","CA",29,2014,26.07
"654","CA",29,2016,26.07
"655","CA",29,2018,30.09
"656","CA",29,2020,30.09
"657","CA",29,2022,25.79
"658","CA",29,2024,25.79
"659","CA",30,1998,20.76
"660","CA",30,2000,20.76
"661","CA",30,2002,20.75
"662","CA",30,2004,20.75
"663","CA",30,2006,18.78
"664","CA",30,2008,18.78
"665","CA",30,2010,17.99
"666","CA",30,2012,13.51
"667","CA",30,2014,14.7
"668","CA",30,2016,14.7
"669","CA",30,2018,20.11
"670","CA",30,2020,20.11
"671","CA",30,2022,22.67
"672","CA",30,2024,22.67
"673","CA",31,1998,12.21
"674","CA",31,2000,12.21
"675","CA",31,2002,30.13
"676","CA",31,2004,30.13
"677","CA",31,2006,29.54
"678","CA",31,2008,29.54
"679","CA",31,2010,28.38
"680","CA",31,2012,3.05
"681","CA",31,2014,5.93
"682","CA",31,2016,5.93
"683","CA",31,2018,9.18
"684","CA",31,2020,9.18
"685","CA",31,2022,14.83
"686","CA",31,2024,14.83
"687","CA",32,1998,32.14
"688","CA",32,2000,32.14
"689","CA",32,2002,17.86
"690","CA",32,2004,17.86
"691","CA",32,2006,15.14
"692","CA",32,2008,15.14
"693","CA",32,2010,15.47
"694","CA",32,2012,9.37
"695","CA",32,2014,13.59
"696","CA",32,2016,13.59
"697","CA",32,2018,18.33
"698","CA",32,2020,18.33
"699","CA",32,2022,19.53
"700","CA",32,2024,19.53
"701","CA",33,1998,24.49
"702","CA",33,2000,24.49
"703","CA",33,2002,35.75
"704","CA",33,2004,35.75
"705","CA",33,2006,35.28
"706","CA",33,2008,35.28
"707","CA",33,2010,34.61
"708","CA",33,2012,11.77
"709","CA",33,2014,10.55
"710","CA",33,2016,10.55
"711","CA",33,2018,18.17
"712","CA",33,2020,18.17
"713","CA",33,2022,11.71
"714","CA",33,2024,11.71
"715","CA",34,1998,11.62
"716","CA",34,2000,11.62
"717","CA",34,2002,23.47
"718","CA",34,2004,23.47
"719","CA",34,2006,21.63
"720","CA",34,2008,21.63
"721","CA",34,2010,22.25
"722","CA",34,2012,27.67
"723","CA",34,2014,31.98
"724","CA",34,2016,31.98
"725","CA",34,2018,36.51
"726","CA",34,2020,36.51
"727","CA",34,2022,32.46
"728","CA",34,2024,32.46
"729","CA",35,1998,32.71
"730","CA",35,2000,32.71
"731","CA",35,2002,32.6
"732","CA",35,2004,32.6
"733","CA",35,2006,31.43
"734","CA",35,2008,31.43
"735","CA",35,2010,31.73
"736","CA",35,2012,11.67
"737","CA",35,2014,15.86
"738","CA",35,2016,15.86
"739","CA",35,2018,19.53
"740","CA",35,2020,19.53
"741","CA",35,2022,13.32
"742","CA",35,2024,13.32
"743","CA",36,1998,-1.06
"744","CA",36,2000,-1.06
"745","CA",36,2002,9.34
"746","CA",36,2004,9.34
"747","CA",36,2006,10.64
"748","CA",36,2008,10.64
"749","CA",36,2010,11.82
"750","CA",36,2012,-2.77
"751","CA",36,2014,-0.8
"752","CA",36,2016,-0.8
"753","CA",36,2018,2.51
"754","CA",36,2020,2.51
"755","CA",36,2022,20.81
"756","CA",36,2024,20.81
"757","CA",37,1998,30.05
"758","CA",37,2000,30.05
"759","CA",37,2002,27.64
"760","CA",37,2004,27.64
"761","CA",37,2006,26.21
"762","CA",37,2008,26.21
"763","CA",37,2010,26.9
"764","CA",37,2012,32.84
"765","CA",37,2014,34.51
"766","CA",37,2016,34.51
"767","CA",37,2018,37.84
"768","CA",37,2020,37.84
"769","CA",37,2022,36.63
"770","CA",37,2024,36.63
"771","CA",38,1998,3.95
"772","CA",38,2000,3.95
"773","CA",38,2002,21.23
"774","CA",38,2004,21.23
"775","CA",38,2006,18.26
"776","CA",38,2008,18.26
"777","CA",38,2010,18.65
"778","CA",38,2012,8.85
"779","CA",38,2014,13.05
"780","CA",38,2016,13.05
"781","CA",38,2018,18.47
"782","CA",38,2020,18.47
"783","CA",38,2022,14.33
"784","CA",38,2024,14.33
"785","CA",39,1998,-9.48
"786","CA",39,2000,-9.48
"787","CA",39,2002,13.46
"788","CA",39,2004,13.46
"789","CA",39,2006,11.23
"790","CA",39,2008,11.23
"791","CA",39,2010,12.51
"792","CA",39,2012,-5.91
"793","CA",39,2014,-4.17
"794","CA",39,2016,-4.17
"795","CA",39,2018,1.63
"796","CA",39,2020,1.63
"797","CA",39,2022,11.86
"798","CA",39,2024,11.86
"799","CA",40,1998,-9.18
"800","CA",40,2000,-9.18
"801","CA",40,2002,-8.27
"802","CA",40,2004,-8.27
"803","CA",40,2006,-9.4
"804","CA",40,2008,-9.4
"805","CA",40,2010,-6.94
"806","CA",40,2012,25.87
"807","CA",40,2014,29.97
"808","CA",40,2016,29.97
"809","CA",40,2018,34.36
"810","CA",40,2020,34.36
"811","CA",40,2022,-1.86
"812","CA",40,2024,-1.86
"813","CA",41,1998,-7.82
"814","CA",41,2000,-7.82
"815","CA",41,2002,-8.07
"816","CA",41,2004,-8.07
"817","CA",41,2006,-10.53
"818","CA",41,2008,-10.53
"819","CA",41,2010,-9.64
"820","CA",41,2012,5.18
"821","CA",41,2014,9.92
"822","CA",41,2016,9.92
"823","CA",41,2018,13
"824","CA",41,2020,13
"825","CA",41,2022,-3.17
"826","CA",41,2024,-3.17
"827","CA",42,1998,4.76
"828","CA",42,2000,4.76
"829","CA",42,2002,-10.51
"830","CA",42,2004,-10.51
"831","CA",42,2006,-11.23
"832","CA",42,2008,-11.23
"833","CA",42,2010,-8.81
"834","CA",42,2012,-10.77
"835","CA",42,2014,-9.62
"836","CA",42,2016,-9.62
"837","CA",42,2018,-7.99
"838","CA",42,2020,-7.99
"839","CA",42,2022,22.37
"840","CA",42,2024,22.37
"841","CA",43,1998,-5.25
"842","CA",43,2000,-5.25
"843","CA",43,2002,14.75
"844","CA",43,2004,14.75
"845","CA",43,2006,11.24
"846","CA",43,2008,11.24
"847","CA",43,2010,14.24
"848","CA",43,2012,23.42
"849","CA",43,2014,26.68
"850","CA",43,2016,26.68
"851","CA",43,2018,30.41
"852","CA",43,2020,30.41
"853","CA",43,2022,31.98
"854","CA",43,2024,31.98
"855","CA",44,1998,-2.98
"856","CA",44,2000,-2.98
"857","CA",44,2002,-5.06
"858","CA",44,2004,-5.06
"859","CA",44,2006,-7.57
"860","CA",44,2008,-7.57
"861","CA",44,2010,-4.51
"862","CA",44,2012,29.53
"863","CA",44,2014,33.18
"864","CA",44,2016,33.18
"865","CA",44,2018,35.56
"866","CA",44,2020,35.56
"867","CA",44,2022,24
"868","CA",44,2024,24
"869","CA",45,1998,-11.35
"870","CA",45,2000,-11.35
"871","CA",45,2002,-2.6
"872","CA",45,2004,-2.6
"873","CA",45,2006,-4.62
"874","CA",45,2008,-4.62
"875","CA",45,2010,-2.35
"876","CA",45,2012,-7.16
"877","CA",45,2014,-7.46
"878","CA",45,2016,-7.46
"879","CA",45,2018,-0.66
"880","CA",45,2020,-0.66
"881","CA",45,2022,2.14
"882","CA",45,2024,2.14
"883","CA",46,1998,-3.05
"884","CA",46,2000,-3.05
"885","CA",46,2002,-7.03
"886","CA",46,2004,-7.03
"887","CA",46,2006,-6.64
"888","CA",46,2008,-6.64
"889","CA",46,2010,-5.1
"890","CA",46,2012,4.47
"891","CA",46,2014,9.79
"892","CA",46,2016,9.79
"893","CA",46,2018,17.19
"894","CA",46,2020,17.19
"895","CA",46,2022,14.93
"896","CA",46,2024,14.93
"897","CA",47,1998,-14.18
"898","CA",47,2000,-14.18
"899","CA",47,2002,7.37
"900","CA",47,2004,7.37
"901","CA",47,2006,2.23
"902","CA",47,2008,2.23
