"","year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
"2784",2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","WENDY LONG","REPUBLICAN","False","total",1514647,7116628,"False",20210114,"REPUBLICAN"
"2785",2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","CHRIS EDES","LIBERTARIAN","False","total",31894,7116628,"False",20210114,"LIBERTARIAN"
"2786",2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","KIRSTEN E. GILLIBRAND","WORKING FAMILIES","False","total",250580,7116628,"False",20210114,"OTHER"
"2787",2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","COLIA CLARK","GREEN","False","total",42442,7116628,"False",20210114,"OTHER"
"2788",2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","JOHN MANGELLI","COMMON SENSE","False","total",21985,7116628,"False",20210114,"OTHER"
"2789",2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","WENDY LONG","CONSERVATIVE","False","total",240819,7116628,"False",20210114,"OTHER"
"2790",2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","KIRSTEN E. GILLIBRAND","INDEPENDENCE","False","total",138255,7116628,"False",20210114,"OTHER"
"2791",2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","BLANK VOTE/VOID VOTE/SCATTERING","","False","total",455963,7116628,"False",20210114,"OTHER"
"2792",2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen","False","KIRSTEN E. GILLIBRAND","DEMOCRAT","False","total",4420043,7116628,"False",20210114,"DEMOCRAT"
"2793",2012,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen","False","RICK BERG","REPUBLICAN","False","total",158401,321144,"False",20210114,"REPUBLICAN"
"2794",2012,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen","False","","","True","total",1406,321144,"False",20210114,"OTHER"
"2795",2012,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen","False","HEIDI HEITKAMP","DEMOCRAT","False","total",161337,321144,"False",20210114,"DEMOCRAT"
"2796",2012,"OHIO","OH",39,31,24,"US SENATE","statewide","gen","False","JOSH MANDEL","REPUBLICAN","False","total",2435712,5449018,"False",20210114,"REPUBLICAN"
"2797",2012,"OHIO","OH",39,31,24,"US SENATE","statewide","gen","False","SCOTT A. RUPERT","INDEPENDENT","False","total",250616,5449018,"False",20210114,"OTHER"
"2798",2012,"OHIO","OH",39,31,24,"US SENATE","statewide","gen","False","SHERROD BROWN","DEMOCRAT","False","total",2762690,5449018,"False",20210114,"DEMOCRAT"
"2799",2012,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","RAYBURN DOUGLAS SMITH","LIBERTARIAN","False","total",96926,5627422,"False",20210114,"LIBERTARIAN"
"2800",2012,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","TOM SMITH","REPUBLICAN","False","total",2509132,5627422,"False",20210114,"REPUBLICAN"
"2801",2012,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen","False","ROBERT P. CASEY, JR.","DEMOCRAT","False","total",3021364,5627422,"False",20210114,"DEMOCRAT"
"2802",2012,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen","False","","","True","total",933,418189,"False",20210114,"OTHER"
"2803",2012,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen","False","SHELDON WHITEHOUSE","DEMOCRAT","False","total",271034,418189,"False",20210114,"DEMOCRAT"
"2804",2012,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen","False","BENJAMIN BARRETT HINCKLEY III","REPUBLICAN","False","total",146222,418189,"False",20210114,"REPUBLICAN"
"2805",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","DAVID GATCHELL","INDEPENDENT","False","total",6523,2321477,"False",20210114,"OTHER"
"2806",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",409,2321477,"False",20210114,"OTHER"
"2807",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",18,2321477,"False",20210114,"OTHER"
"2808",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",2,2321477,"False",20210114,"OTHER"
"2809",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","SHAUN E. CROWELL","INDEPENDENT","False","total",20936,2321477,"False",20210114,"OTHER"
"2810",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",117,2321477,"False",20210114,"OTHER"
"2811",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","BOB CORKER","REPUBLICAN","False","total",1506443,2321477,"False",20210114,"REPUBLICAN"
"2812",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","MICHEL JOSEPH LONG","INDEPENDENT","False","total",8080,2321477,"False",20210114,"OTHER"
"2813",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","TROY STEPHEN SCOGGIN","INDEPENDENT","False","total",7148,2321477,"False",20210114,"OTHER"
"2814",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",5,2321477,"False",20210114,"OTHER"
"2815",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","MARK E. CLAYTON","DEMOCRAT","False","total",705882,2321477,"False",20210114,"DEMOCRAT"
"2816",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",12,2321477,"False",20210114,"OTHER"
"2817",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","KERMIT STECK","CONSTITUTION","False","total",18620,2321477,"False",20210114,"OTHER"
"2818",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","JAMES HIGDON","INDEPENDENT","False","total",8085,2321477,"False",20210114,"OTHER"
"2819",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","MARTIN PLEASANT","GREEN","False","total",38472,2321477,"False",20210114,"OTHER"
"2820",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",14,2321477,"False",20210114,"OTHER"
"2821",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",470,2321477,"False",20210114,"OTHER"
"2822",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",23,2321477,"False",20210114,"OTHER"
"2823",2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen","False","","","True","total",218,2321477,"False",20210114,"OTHER"
"2824",2012,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen","False","JOHN JAY MYERS","LIBERTARIAN","False","total",162354,7864822,"False",20210114,"LIBERTARIAN"
"2825",2012,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen","False","TED CRUZ","REPUBLICAN","False","total",4440137,7864822,"False",20210114,"REPUBLICAN"
"2826",2012,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen","False","PAUL SADLER","DEMOCRAT","False","total",3194927,7864822,"False",20210114,"DEMOCRAT"
"2827",2012,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen","False","DAVID B. COLLINS","GREEN","False","total",67404,7864822,"False",20210114,"OTHER"
"2828",2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","","","True","total",1,1006901,"False",20210114,"OTHER"
"2829",2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","BILL BARRON","NONE","False","total",7172,1006901,"False",20210114,"OTHER"
"2830",2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","ORRIN G. HATCH","REPUBLICAN","False","total",657608,1006901,"False",20210114,"REPUBLICAN"
"2831",2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","SHAUN LYNN MCCAUSLAND","CONSTITUTION","False","total",31905,1006901,"False",20210114,"OTHER"
"2832",2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","SCOTT HOWELL","DEMOCRAT","False","total",301873,1006901,"False",20210114,"DEMOCRAT"
"2833",2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","DANIEL GEERY","JUSTICE","False","total",8342,1006901,"False",20210114,"OTHER"
"2834",2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","PETE DIAMONDSTONE","LIBERTY UNION","False","total",2511,292762,"False",20210114,"OTHER"
"2835",2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","LAUREL LAFRAMBOISE","VOTEKISS","False","total",877,292762,"False",20210114,"OTHER"
"2836",2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","","","True","total",252,292762,"False",20210114,"OTHER"
"2837",2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","CHRIS ERICSON","UNITED STATES MARIJUANA","False","total",5924,292762,"False",20210114,"OTHER"
"2838",2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","JOHN MACGOVERN","REPUBLICAN","False","total",72898,292762,"False",20210114,"REPUBLICAN"
"2839",2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","PETER MOSS","PEACE AND PROSPERITY","False","total",2452,292762,"False",20210114,"OTHER"
"2840",2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","BERNARD SANDERS","INDEPENDENT","False","total",207848,292762,"False",20210114,"OTHER"
"2841",2012,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","GEORGE F. ALLEN","REPUBLICAN","False","total",1785542,3802196,"False",20210114,"REPUBLICAN"
"2842",2012,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","","","True","total",6587,3802196,"False",20210114,"OTHER"
"2843",2012,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","TIMOTHY M. KAINE","DEMOCRAT","False","total",2010067,3802196,"False",20210114,"DEMOCRAT"
"2844",2012,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","MARIA CANTWELL","DEMOCRAT","False","total",1855493,3069417,"False",20210114,"DEMOCRAT"
"2845",2012,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","MICHAEL BAUMGARTNER","REPUBLICAN","False","total",1213924,3069417,"False",20210114,"REPUBLICAN"
"2846",2012,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen","False","JOE MANCHIN III","DEMOCRAT","False","total",399898,660202,"False",20210114,"DEMOCRAT"
"2847",2012,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen","False","BOB HENRY BABER","MOUNTAIN PARTY","False","total",19517,660202,"False",20210114,"OTHER"
"2848",2012,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen","False","JOHN R. RAESE","REPUBLICAN","False","total",240787,660202,"False",20210114,"REPUBLICAN"
"2849",2012,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","","","True","total",43,3009411,"False",20210114,"OTHER"
"2850",2012,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","SCATTER","","False","total",3373,3009411,"False",20210114,"OTHER"
"2851",2012,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","","","True","total",70,3009411,"False",20210114,"OTHER"
"2852",2012,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","TAMMY BALDWIN","DEMOCRAT","False","total",1547104,3009411,"False",20210114,"DEMOCRAT"
"2853",2012,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","TOMMY G. THOMPSON","REPUBLICAN","False","total",1380126,3009411,"False",20210114,"REPUBLICAN"
"2854",2012,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","JOSEPH KEXEL","LIBERTARIAN","False","total",62240,3009411,"False",20210114,"LIBERTARIAN"
"2855",2012,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","NIMROD Y. U. ALLEN III","I.D.E.A.","False","total",16455,3009411,"False",20210114,"OTHER"
"2856",2012,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","","","True","total",417,250700,"False",20210114,"OTHER"
"2857",2012,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","JOEL OTTO","COUNTRY PARTY","False","total",6176,250700,"False",20210114,"OTHER"
"2858",2012,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","JOHN BARRASSO","REPUBLICAN","False","total",185250,250700,"False",20210114,"REPUBLICAN"
"2859",2012,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","TIM CHESNUT","DEMOCRAT","False","total",53019,250700,"False",20210114,"DEMOCRAT"
"2860",2012,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","OVER VOTE","","False","total",91,250700,"False",20210114,"OTHER"
"2861",2012,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","BLANK VOTE","","False","total",5747,250700,"False",20210114,"OTHER"
"2862",2014,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen","False","","","True","total",22484,818090,"False",20210114,"OTHER"
"2863",2014,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen","False","JEFF SESSIONS","REPUBLICAN","False","total",795606,818090,"False",20210114,"REPUBLICAN"
"2864",2014,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","","","True","total",1376,282400,"False",20210114,"OTHER"
"2865",2014,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","MARK BEGICH","DEMOCRAT","False","total",129431,282400,"False",20210114,"DEMOCRAT"
"2866",2014,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","MARK S. FISH","LIBERTARIAN","False","total",10512,282400,"False",20210114,"LIBERTARIAN"
"2867",2014,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","TED GIANOUTSOS","NONAFFILIATED","False","total",5636,282400,"False",20210114,"OTHER"
"2868",2014,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","DAN SULLIVAN","REPUBLICAN","False","total",135445,282400,"False",20210114,"REPUBLICAN"
"2869",2014,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen","False","TOM COTTON","REPUBLICAN","False","total",478819,847505,"False",20210114,"REPUBLICAN"
"2870",2014,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen","False","MARK L. PRYOR","DEMOCRAT","False","total",334174,847505,"False",20210114,"DEMOCRAT"
"2871",2014,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen","False","MARK H. SWANEY","GREEN","False","total",16797,847505,"False",20210114,"OTHER"
"2872",2014,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen","False","NATHAN LAFRANCE","LIBERTARIAN","False","total",17210,847505,"False",20210114,"LIBERTARIAN"
"2873",2014,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen","False","","","True","total",505,847505,"False",20210114,"OTHER"
"2874",2014,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","RA_L ACOSTA","UNAFFILIATED","False","total",24151,2041058,"False",20210114,"OTHER"
"2875",2014,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","","","True","total",21,2041058,"False",20210114,"OTHER"
"2876",2014,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","CORY GARDNER","REPUBLICAN","False","total",983891,2041058,"False",20210114,"REPUBLICAN"
"2877",2014,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","GAYLON KENT","LIBERTARIAN","False","total",52876,2041058,"False",20210114,"LIBERTARIAN"
"2878",2014,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","","","True","total",17,2041058,"False",20210114,"OTHER"
"2879",2014,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","BILL HAMMONS","UNITY PARTY OF COLORADO","False","total",6427,2041058,"False",20210114,"OTHER"
"2880",2014,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","STEVE SHOGAN","UNAFFILIATED","False","total",29472,2041058,"False",20210114,"OTHER"
"2881",2014,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","MARK UDALL","DEMOCRAT","False","total",944203,2041058,"False",20210114,"DEMOCRAT"
"2882",2014,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","KEVIN WADE","REPUBLICAN","False","total",98823,234038,"False",20210114,"REPUBLICAN"
"2883",2014,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","CHRISTOPHER A. COONS","DEMOCRAT","False","total",130655,234038,"False",20210114,"DEMOCRAT"
"2884",2014,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","ANDREW GROFF","GREEN","False","total",4560,234038,"False",20210114,"OTHER"
"2885",2014,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","DAVID A. PERDUE","REPUBLICAN","False","total",1358088,2567805,"False",20210114,"REPUBLICAN"
"2886",2014,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","","","True","total",14,2567805,"False",20210114,"OTHER"
"2887",2014,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","M. MICHELLE NUNN","DEMOCRAT","False","total",1160811,2567805,"False",20210114,"DEMOCRAT"
"2888",2014,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","","","True","total",9,2567805,"False",20210114,"OTHER"
"2889",2014,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","AMANDA C. SWAFFORD","LIBERTARIAN","False","total",48862,2567805,"False",20210114,"LIBERTARIAN"
"2890",2014,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","","","True","total",21,2567805,"False",20210114,"OTHER"
"2891",2014,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","True","BLANK VOTE","","False","total",15777,369703,"False",20210114,"OTHER"
"2892",2014,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","True","CAM CAVASSO","REPUBLICAN","False","total",98006,369703,"False",20210114,"REPUBLICAN"
"2893",2014,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","True","MICHAEL KOKOSKI","LIBERTARIAN","False","total",8941,369703,"False",20210114,"LIBERTARIAN"
"2894",2014,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","True","BRIAN SCHATZ","DEMOCRAT","False","total",246827,369703,"False",20210114,"DEMOCRAT"
"2895",2014,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen","True","OVER VOTE","","False","total",152,369703,"False",20210114,"OTHER"
"2896",2014,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","NELS MITCHELL","DEMOCRAT","False","total",151574,437170,"False",20210114,"DEMOCRAT"
"2897",2014,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","JAMES E. RISCH","REPUBLICAN","False","total",285596,437170,"False",20210114,"REPUBLICAN"
"2898",2014,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","RICHARD J. DURBIN","DEMOCRAT","False","total",1929637,3603519,"False",20210114,"DEMOCRAT"
"2899",2014,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","SHARON HANSEN","LIBERTARIAN","False","total",135316,3603519,"False",20210114,"LIBERTARIAN"
"2900",2014,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","JAMES D. ""JIM"" OBERWEIS","REPUBLICAN","False","total",1538522,3603519,"False",20210114,"REPUBLICAN"
"2901",2014,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","","","True","total",12,3603519,"False",20210114,"OTHER"
"2902",2014,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","","","True","total",1,3603519,"False",20210114,"OTHER"
"2903",2014,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","","","True","total",31,3603519,"False",20210114,"OTHER"
"2904",2014,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","DOUGLAS BUTZIER","LIBERTARIAN","False","total",8232,1129700,"False",20210114,"LIBERTARIAN"
"2905",2014,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","RICK STEWART","INDEPENDENT","False","total",26815,1129700,"False",20210114,"OTHER"
"2906",2014,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","","","True","total",1111,1129700,"False",20210114,"OTHER"
"2907",2014,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","BOB QUAST","BOB QUAST FOR TERM LIMITS","False","total",5873,1129700,"False",20210114,"OTHER"
