,state,district,year,pvi,pvi_correct,black_pct,real_pvi
539,CA,21,2010,-11.9,,,-11.9
540,CA,21,2012,-2.03,,,-2.03
541,CA,21,2014,2.6,,,2.6
542,CA,21,2016,2.6,,,2.6
543,CA,21,2018,6.24,,,6.24
544,CA,21,2020,6.24,,,6.24
545,CA,21,2022,8.7,,,8.7
546,CA,21,2024,8.7,,,8.7
547,CA,22,1998,-2.62,,,-2.62
548,CA,22,2000,-2.62,,,-2.62
549,CA,22,2002,-16.07,,,-16.07
550,CA,22,2004,-16.07,,,-16.07
551,CA,22,2006,-17.09,,,-17.09
552,CA,22,2008,-17.09,,,-17.09
553,CA,22,2010,-15.3,,,-15.3
554,CA,22,2012,-11.31,,,-11.31
555,CA,22,2014,-9.78,,,-9.78
556,CA,22,2016,-9.78,,,-9.78
557,CA,22,2018,-7,,,-7
558,CA,22,2020,-7,,,-7
559,CA,22,2022,5.07,,,5.07
560,CA,22,2024,5.07,,,5.07
561,CA,23,1998,-2,,,-2
562,CA,23,2000,-2,,,-2
563,CA,23,2002,6.69,,,6.69
564,CA,23,2004,6.69,,,6.69
565,CA,23,2006,9.46,,,9.46
566,CA,23,2008,9.46,,,9.46
567,CA,23,2010,12.51,,,12.51
568,CA,23,2012,-17.1,,,-17.1
569,CA,23,2014,-15.31,,,-15.31
570,CA,23,2016,-15.31,,,-15.31
571,CA,23,2018,-13.36,,,-13.36
572,CA,23,2020,-13.36,,,-13.36
573,CA,23,2022,-7.69,,,-7.69
574,CA,23,2024,-7.69,,,-7.69
575,CA,24,1998,5.71,,,5.71
576,CA,24,2000,5.71,,,5.71
577,CA,24,2002,-5.86,,,-5.86
578,CA,24,2004,-5.86,,,-5.86
579,CA,24,2006,-5.33,,,-5.33
580,CA,24,2008,-5.33,,,-5.33
581,CA,24,2010,-2.97,,,-2.97
582,CA,24,2012,3.73,,,3.73
583,CA,24,2014,3.83,,,3.83
584,CA,24,2016,3.83,,,3.83
585,CA,24,2018,8.22,,,8.22
586,CA,24,2020,8.22,,,8.22
587,CA,24,2022,12.57,,,12.57
588,CA,24,2024,12.57,,,12.57
589,CA,25,1998,-7.14,,,-7.14
590,CA,25,2000,-7.14,,,-7.14
591,CA,25,2002,-7.28,,,-7.28
592,CA,25,2004,-7.28,,,-7.28
593,CA,25,2006,-8.08,,,-8.08
594,CA,25,2008,-8.08,,,-8.08
595,CA,25,2010,-4.42,,,-4.42
596,CA,25,2012,-4.53,,,-4.53
597,CA,25,2014,-3.04,,,-3.04
598,CA,25,2016,-3.04,,,-3.04
599,CA,25,2018,1.11,,,1.11
600,CA,25,2020,1.11,,,1.11
601,CA,25,2022,6.18,,,6.18
602,CA,25,2024,6.18,,,6.18
603,CA,26,1998,16.86,,,16.86
604,CA,26,2000,16.86,,,16.86
605,CA,26,2002,-5.09,,,-5.09
606,CA,26,2004,-5.09,,,-5.09
607,CA,26,2006,-4.69,,,-4.69
608,CA,26,2008,-4.69,,,-4.69
609,CA,26,2010,-2.34,,,-2.34
610,CA,26,2012,3.2,,,3.2
611,CA,26,2014,3.47,,,3.47
612,CA,26,2016,3.47,,,3.47
613,CA,26,2018,8.71,,,8.71
614,CA,26,2020,8.71,,,8.71
615,CA,26,2022,7.96,,,7.96
616,CA,26,2024,7.96,,,7.96
617,CA,27,1998,0.34,,,0.34
618,CA,27,2000,0.34,,,0.34
619,CA,27,2002,12.14,,,12.14
620,CA,27,2004,12.14,,,12.14
621,CA,27,2006,11.6,,,11.6
622,CA,27,2008,11.6,,,11.6
623,CA,27,2010,13.29,,,13.29
624,CA,27,2012,9.01,,,9.01
625,CA,27,2014,11.46,,,11.46
626,CA,27,2016,11.46,,,11.46
627,CA,27,2018,17.17,,,17.17
628,CA,27,2020,17.17,,,17.17
629,CA,27,2022,4.05,,,4.05
630,CA,27,2024,4.05,,,4.05
631,CA,28,1998,-5.19,,,-5.19
632,CA,28,2000,-5.19,,,-5.19
633,CA,28,2002,25.08,,,25.08
634,CA,28,2004,25.08,,,25.08
635,CA,28,2006,23.56,,,23.56
636,CA,28,2008,23.56,,,23.56
637,CA,28,2010,23.66,,,23.66
638,CA,28,2012,18.73,,,18.73
639,CA,28,2014,20.2,,,20.2
640,CA,28,2016,20.2,,,20.2
641,CA,28,2018,24.09,,,24.09
642,CA,28,2020,24.09,,,24.09
643,CA,28,2022,15.55,,,15.55
644,CA,28,2024,15.55,,,15.55
645,CA,29,1998,20.82,,,20.82
646,CA,29,2000,20.82,,,20.82
647,CA,29,2002,9.85,,,9.85
648,CA,29,2004,9.85,,,9.85
649,CA,29,2006,12.48,,,12.48
650,CA,29,2008,12.48,,,12.48
651,CA,29,2010,14.82,,,14.82
652,CA,29,2012,22.33,,,22.33
653,CA,29,2014,26.07,,,26.07
654,CA,29,2016,26.07,,,26.07
655,CA,29,2018,30.09,,,30.09
656,CA,29,2020,30.09,,,30.09
657,CA,29,2022,25.79,,,25.79
658,CA,29,2024,25.79,,,25.79
659,CA,30,1998,20.76,,,20.76
660,CA,30,2000,20.76,,,20.76
661,CA,30,2002,20.75,,,20.75
662,CA,30,2004,20.75,,,20.75
663,CA,30,2006,18.78,,,18.78
664,CA,30,2008,18.78,,,18.78
665,CA,30,2010,17.99,,,17.99
666,CA,30,2012,13.51,,,13.51
667,CA,30,2014,14.7,,,14.7
668,CA,30,2016,14.7,,,14.7
669,CA,30,2018,20.11,,,20.11
670,CA,30,2020,20.11,,,20.11
671,CA,30,2022,22.67,,,22.67
672,CA,30,2024,22.67,,,22.67
673,CA,31,1998,12.21,,,12.21
674,CA,31,2000,12.21,,,12.21
675,CA,31,2002,30.13,,,30.13
676,CA,31,2004,30.13,,,30.13
677,CA,31,2006,29.54,,,29.54
678,CA,31,2008,29.54,,,29.54
679,CA,31,2010,28.38,,,28.38
680,CA,31,2012,3.05,,,3.05
681,CA,31,2014,5.93,,,5.93
682,CA,31,2016,5.93,,,5.93
683,CA,31,2018,9.18,,,9.18
684,CA,31,2020,9.18,,,9.18
685,CA,31,2022,14.83,,,14.83
686,CA,31,2024,14.83,,,14.83
687,CA,32,1998,32.14,,,32.14
688,CA,32,2000,32.14,,,32.14
689,CA,32,2002,17.86,,,17.86
690,CA,32,2004,17.86,,,17.86
691,CA,32,2006,15.14,,,15.14
692,CA,32,2008,15.14,,,15.14
693,CA,32,2010,15.47,,,15.47
694,CA,32,2012,9.37,,,9.37
695,CA,32,2014,13.59,,,13.59
696,CA,32,2016,13.59,,,13.59
697,CA,32,2018,18.33,,,18.33
698,CA,32,2020,18.33,,,18.33
699,CA,32,2022,19.53,,,19.53
700,CA,32,2024,19.53,,,19.53
701,CA,33,1998,24.49,,,24.49
702,CA,33,2000,24.49,,,24.49
703,CA,33,2002,35.75,,,35.75
704,CA,33,2004,35.75,,,35.75
705,CA,33,2006,35.28,,,35.28
706,CA,33,2008,35.28,,,35.28
707,CA,33,2010,34.61,,,34.61
708,CA,33,2012,11.77,,,11.77
709,CA,33,2014,10.55,,,10.55
710,CA,33,2016,10.55,,,10.55
711,CA,33,2018,18.17,,,18.17
712,CA,33,2020,18.17,,,18.17
713,CA,33,2022,11.71,,,11.71
714,CA,33,2024,11.71,,,11.71
715,CA,34,1998,11.62,,,11.62
716,CA,34,2000,11.62,,,11.62
717,CA,34,2002,23.47,,,23.47
718,CA,34,2004,23.47,,,23.47
719,CA,34,2006,21.63,,,21.63
720,CA,34,2008,21.63,,,21.63
721,CA,34,2010,22.25,,,22.25
722,CA,34,2012,27.67,,,27.67
723,CA,34,2014,31.98,,,31.98
724,CA,34,2016,31.98,,,31.98
725,CA,34,2018,36.51,,,36.51
726,CA,34,2020,36.51,,,36.51
727,CA,34,2022,32.46,,,32.46
728,CA,34,2024,32.46,,,32.46
729,CA,35,1998,32.71,,,32.71
730,CA,35,2000,32.71,,,32.71
731,CA,35,2002,32.6,,,32.6
732,CA,35,2004,32.6,,,32.6
733,CA,35,2006,31.43,,,31.43
734,CA,35,2008,31.43,,,31.43
735,CA,35,2010,31.73,,,31.73
736,CA,35,2012,11.67,,,11.67
737,CA,35,2014,15.86,,,15.86
738,CA,35,2016,15.86,,,15.86
739,CA,35,2018,19.53,,,19.53
740,CA,35,2020,19.53,,,19.53
741,CA,35,2022,13.32,,,13.32
742,CA,35,2024,13.32,,,13.32
743,CA,36,1998,-1.06,,,-1.06
744,CA,36,2000,-1.06,,,-1.06
745,CA,36,2002,9.34,,,9.34
746,CA,36,2004,9.34,,,9.34
747,CA,36,2006,10.64,,,10.64
748,CA,36,2008,10.64,,,10.64
749,CA,36,2010,11.82,,,11.82
750,CA,36,2012,-2.77,,,-2.77
751,CA,36,2014,-0.8,,,-0.8
752,CA,36,2016,-0.8,,,-0.8
753,CA,36,2018,2.51,,,2.51
754,CA,36,2020,2.51,,,2.51
755,CA,36,2022,20.81,,,20.81
756,CA,36,2024,20.81,,,20.81
757,CA,37,1998,30.05,,,30.05
758,CA,37,2000,30.05,,,30.05
759,CA,37,2002,27.64,,,27.64
760,CA,37,2004,27.64,,,27.64
761,CA,37,2006,26.21,,,26.21
762,CA,37,2008,26.21,,,26.21
763,CA,37,2010,26.9,,,26.9
764,CA,37,2012,32.84,,,32.84
765,CA,37,2014,34.51,,,34.51
766,CA,37,2016,34.51,,,34.51
767,CA,37,2018,37.84,,,37.84
768,CA,37,2020,37.84,,,37.84
769,CA,37,2022,36.63,,,36.63
770,CA,37,2024,36.63,,,36.63
771,CA,38,1998,3.95,,,3.95
772,CA,38,2000,3.95,,,3.95
773,CA,38,2002,21.23,,,21.23
774,CA,38,2004,21.23,,,21.23
775,CA,38,2006,18.26,,,18.26
776,CA,38,2008,18.26,,,18.26
777,CA,38,2010,18.65,,,18.65
778,CA,38,2012,8.85,,,8.85
779,CA,38,2014,13.05,,,13.05
780,CA,38,2016,13.05,,,13.05
781,CA,38,2018,18.47,,,18.47
782,CA,38,2020,18.47,,,18.47
783,CA,38,2022,14.33,,,14.33
784,CA,38,2024,14.33,,,14.33
785,CA,39,1998,-9.48,,,-9.48
786,CA,39,2000,-9.48,,,-9.48
787,CA,39,2002,13.46,,,13.46
788,CA,39,2004,13.46,,,13.46
789,CA,39,2006,11.23,,,11.23
790,CA,39,2008,11.23,,,11.23
791,CA,39,2010,12.51,,,12.51
792,CA,39,2012,-5.91,,,-5.91
793,CA,39,2014,-4.17,,,-4.17
794,CA,39,2016,-4.17,,,-4.17
795,CA,39,2018,1.63,,,1.63
796,CA,39,2020,1.63,,,1.63
797,CA,39,2022,11.86,,,11.86
798,CA,39,2024,11.86,,,11.86
799,CA,40,1998,-9.18,,,-9.18
800,CA,40,2000,-9.18,,,-9.18
801,CA,40,2002,-8.27,,,-8.27
802,CA,40,2004,-8.27,,,-8.27
803,CA,40,2006,-9.4,,,-9.4
804,CA,40,2008,-9.4,,,-9.4
805,CA,40,2010,-6.94,,,-6.94
806,CA,40,2012,25.87,,,25.87
807,CA,40,2014,29.97,,,29.97
808,CA,40,2016,29.97,,,29.97
809,CA,40,2018,34.36,,,34.36
810,CA,40,2020,34.36,,,34.36
811,CA,40,2022,-1.86,,,-1.86
812,CA,40,2024,-1.86,,,-1.86
813,CA,41,1998,-7.82,,,-7.82
814,CA,41,2000,-7.82,,,-7.82
815,CA,41,2002,-8.07,,,-8.07
816,CA,41,2004,-8.07,,,-8.07
817,CA,41,2006,-10.53,,,-10.53
818,CA,41,2008,-10.53,,,-10.53
819,CA,41,2010,-9.64,,,-9.64
820,CA,41,2012,5.18,,,5.18
821,CA,41,2014,9.92,,,9.92
822,CA,41,2016,9.92,,,9.92
823,CA,41,2018,13,,,13
824,CA,41,2020,13,,,13
825,CA,41,2022,-3.17,,,-3.17
826,CA,41,2024,-3.17,,,-3.17
827,CA,42,1998,4.76,,,4.76
828,CA,42,2000,4.76,,,4.76
829,CA,42,2002,-10.51,,,-10.51
830,CA,42,2004,-10.51,,,-10.51
831,CA,42,2006,-11.23,,,-11.23
832,CA,42,2008,-11.23,,,-11.23
833,CA,42,2010,-8.81,,,-8.81
834,CA,42,2012,-10.77,,,-10.77
835,CA,42,2014,-9.62,,,-9.62
836,CA,42,2016,-9.62,,,-9.62
837,CA,42,2018,-7.99,,,-7.99
838,CA,42,2020,-7.99,,,-7.99
839,CA,42,2022,22.37,,,22.37
840,CA,42,2024,22.37,,,22.37
841,CA,43,1998,-5.25,,,-5.25
842,CA,43,2000,-5.25,,,-5.25
843,CA,43,2002,14.75,,,14.75
844,CA,43,2004,14.75,,,14.75
845,CA,43,2006,11.24,,,11.24
846,CA,43,2008,11.24,,,11.24
847,CA,43,2010,14.24,,,14.24
848,CA,43,2012,23.42,,,23.42
849,CA,43,2014,26.68,,,26.68
850,CA,43,2016,26.68,,,26.68
851,CA,43,2018,30.41,,,30.41
852,CA,43,2020,30.41,,,30.41
853,CA,43,2022,31.98,,,31.98
854,CA,43,2024,31.98,,,31.98
855,CA,44,1998,-2.98,,,-2.98
856,CA,44,2000,-2.98,,,-2.98
857,CA,44,2002,-5.06,,,-5.06
858,CA,44,2004,-5.06,,,-5.06
859,CA,44,2006,-7.57,,,-7.57
860,CA,44,2008,-7.57,,,-7.57
861,CA,44,2010,-4.51,,,-4.51
862,CA,44,2012,29.53,,,29.53
863,CA,44,2014,33.18,,,33.18
864,CA,44,2016,33.18,,,33.18
865,CA,44,2018,35.56,,,35.56
866,CA,44,2020,35.56,,,35.56
867,CA,44,2022,24,,,24
868,CA,44,2024,24,,,24
869,CA,45,1998,-11.35,,,-11.35
870,CA,45,2000,-11.35,,,-11.35
871,CA,45,2002,-2.6,,,-2.6
872,CA,45,2004,-2.6,,,-2.6
873,CA,45,2006,-4.62,,,-4.62
874,CA,45,2008,-4.62,,,-4.62
875,CA,45,2010,-2.35,,,-2.35
876,CA,45,2012,-7.16,,,-7.16
877,CA,45,2014,-7.46,,,-7.46
878,CA,45,2016,-7.46,,,-7.46
879,CA,45,2018,-0.66,,,-0.66
880,CA,45,2020,-0.66,,,-0.66
881,CA,45,2022,2.14,,,2.14
882,CA,45,2024,2.14,,,2.14
883,CA,46,1998,-3.05,,,-3.05
884,CA,46,2000,-3.05,,,-3.05
885,CA,46,2002,-7.03,,,-7.03
886,CA,46,2004,-7.03,,,-7.03
887,CA,46,2006,-6.64,,,-6.64
888,CA,46,2008,-6.64,,,-6.64
889,CA,46,2010,-5.1,,,-5.1
890,CA,46,2012,4.47,,,4.47
891,CA,46,2014,9.79,,,9.79
892,CA,46,2016,9.79,,,9.79
893,CA,46,2018,17.19,,,17.19
894,CA,46,2020,17.19,,,17.19
895,CA,46,2022,14.93,,,14.93
896,CA,46,2024,14.93,,,14.93
897,CA,47,1998,-14.18,,,-14.18
898,CA,47,2000,-14.18,,,-14.18
899,CA,47,2002,7.37,,,7.37
900,CA,47,2004,7.37,,,7.37
901,CA,47,2006,2.23,,,2.23
902,CA,47,2008,2.23,,,2.23
903,CA,47,2010,5.93,,,5.93
904,CA,47,2012,5.39,,,5.39
905,CA,47,2014,8.73,,,8.73
906,CA,47,2016,8.73,,,8.73
907,CA,47,2018,14.21,,,14.21
908,CA,47,2020,14.21,,,14.21
909,CA,47,2022,3.28,,,3.28
910,CA,47,2024,3.28,,,3.28
911,CA,48,1998,-15.63,,,-15.63
912,CA,48,2000,-15.63,,,-15.63
913,CA,48,2002,-9.68,,,-9.68
914,CA,48,2004,-9.68,,,-9.68
915,CA,48,2006,-8.32,,,-8.32
916,CA,48,2008,-8.32,,,-8.32
917,CA,48,2010,-4.44,,,-4.44
918,CA,48,2012,-7.03,,,-7.03
919,CA,48,2014,-7.52,,,-7.52
920,CA,48,2016,-7.52,,,-7.52
921,CA,48,2018,-2.14,,,-2.14
922,CA,48,2020,-2.14,,,-2.14
923,CA,48,2022,-9.33,,,-9.33
924,CA,48,2024,-9.33,,,-9.33
925,CA,49,1998,1.95,,,1.95
926,CA,49,2000,1.95,,,1.95
927,CA,49,2002,-10.44,,,-10.44
928,CA,49,2004,-10.44,,,-10.44
929,CA,49,2006,-11.56,,,-11.56
930,CA,49,2008,-11.56,,,-11.56
931,CA,49,2010,-8.76,,,-8.76
932,CA,49,2012,-4.05,,,-4.05
933,CA,49,2014,-4.78,,,-4.78
934,CA,49,2016,-4.78,,,-4.78
935,CA,49,2018,0.82,,,0.82
936,CA,49,2020,0.82,,,0.82
937,CA,49,2022,3.14,,,3.14
938,CA,49,2024,3.14,,,3.14
939,CA,50,1998,8.96,,,8.96
940,CA,50,2000,8.96,,,8.96
941,CA,50,2002,-6.19,,,-6.19
942,CA,50,2004,-6.19,,,-6.19
943,CA,50,2006,-4.91,,,-4.91
944,CA,50,2008,-4.91,,,-4.91
945,CA,50,2010,-2.29,,,-2.29
946,CA,50,2012,-13.86,,,-13.86
947,CA,50,2014,-13.58,,,-13.58
948,CA,50,2016,-13.58,,,-13.58
949,CA,50,2018,-10.22,,,-10.22
950,CA,50,2020,-10.22,,,-10.22
951,CA,50,2022,14.38,,,14.38
952,CA,50,2024,14.38,,,14.38
953,CA,51,1998,-10.84,,,-10.84
954,CA,51,2000,-10.84,,,-10.84
955,CA,51,2002,8.11,,,8.11
956,CA,51,2004,8.11,,,8.11
957,CA,51,2006,5.85,,,5.85
958,CA,51,2008,5.85,,,5.85
959,CA,51,2010,9.02,,,9.02
960,CA,51,2012,12.18,,,12.18
961,CA,51,2014,17.36,,,17.36
962,CA,51,2016,17.36,,,17.36
963,CA,51,2018,23.27,,,23.27
964,CA,51,2020,23.27,,,23.27
965,CA,51,2022,11.56,,,11.56
966,CA,51,2024,11.56,,,11.56
967,CA,52,1998,-7.26,,,-7.26
968,CA,52,2000,-7.26,,,-7.26
969,CA,52,2002,-9.46,,,-9.46
970,CA,52,2004,-9.46,,,-9.46
971,CA,52,2006,-10.38,,,-10.38
972,CA,52,2008,-10.38,,,-10.38
973,CA,52,2010,-8.66,,,-8.66
974,CA,52,2012,1.89,,,1.89
975,CA,52,2014,1.61,,,1.61
976,CA,52,2016,1.61,,,1.61
977,CA,52,2018,8.53,,,8.53
978,CA,52,2020,8.53,,,8.53
979,CA,52,2022,18.28,,,18.28
980,CA,52,2024,18.28,,,18.28
5815,CA,53,2002,10.3,,,10.3
5816,CA,53,2004,10.3,,,10.3
5817,CA,53,2006,12.45,,,12.45
5818,CA,53,2008,12.45,,,12.45
5819,CA,53,2010,15.17,,,15.17
5820,CA,53,2012,7.86,,,7.86
5821,CA,53,2014,10.35,,,10.35
5822,CA,53,2016,10.35,,,10.35
5823,CA,53,2018,15.79,,,15.79
5824,CA,53,2020,15.79,,,15.79
6035,CO,0,1998,-4.268532838,,,-4.268532838
6036,CO,0,2000,-4.268532838,,,-4.268532838
6135,CO,0,2002,-4.930751521,,,-4.930751521
6136,CO,0,2004,-4.930751521,,,-4.930751521
6235,CO,0,2006,-2.052089268,,,-2.052089268
6236,CO,0,2008,-2.052089268,,,-2.052089268
6335,CO,0,2010,0.3861927037,,,0.3861927037
6336,CO,0,2012,0.3861927037,,,0.3861927037
6435,CO,0,2014,0.7981359019,,,0.7981359019
6436,CO,0,2016,0.7981359019,,,0.7981359019
6535,CO,0,2018,1.368501347,,,1.368501347
6536,CO,0,2020,1.368501347,,,1.368501347
6635,CO,0,2022,3.876032927,,,3.876032927
6636,CO,0,2024,3.876032927,,,3.876032927
981,CO,1,1998,12.98,,,12.98
982,CO,1,2000,12.98,,,12.98
983,CO,1,2002,14.67,,,14.67
984,CO,1,2004,14.67,,,14.67
985,CO,1,2006,18.78,,,18.78
986,CO,1,2008,18.78,,,18.78
987,CO,1,2010,21.29,,,21.29
988,CO,1,2012,17.86,,,17.86
989,CO,1,2014,18.49,,,18.49
990,CO,1,2016,18.49,,,18.49
991,CO,1,2018,22.42,,,22.42
992,CO,1,2020,22.42,,,22.42
993,CO,1,2022,28.92,,,28.92
994,CO,1,2024,28.92,,,28.92
995,CO,2,1998,3.21,,,3.21
996,CO,2,2000,3.21,,,3.21
997,CO,2,2002,4.75,,,4.75
998,CO,2,2004,4.75,,,4.75
999,CO,2,2006,8.65,,,8.65
1000,CO,2,2008,8.65,,,8.65
1001,CO,2,2010,11.18,,,11.18
1002,CO,2,2012,8.2,,,8.2
1003,CO,2,2014,7.75,,,7.75
1004,CO,2,2016,7.75,,,7.75
1005,CO,2,2018,9.78,,,9.78
1006,CO,2,2020,9.78,,,9.78
1007,CO,2,2022,17.5,,,17.5
1008,CO,2,2024,17.5,,,17.5
1009,CO,3,1998,-3.19,,,-3.19
1010,CO,3,2000,-3.19,,,-3.19
1011,CO,3,2002,-8.13,,,-8.13
1012,CO,3,2004,-8.13,,,-8.13
1013,CO,3,2006,-5.42,,,-5.42
1014,CO,3,2008,-5.42,,,-5.42
1015,CO,3,2010,-4.86,,,-4.86
1016,CO,3,2012,-4.38,,,-4.38
1017,CO,3,2014,-4.9,,,-4.9
1018,CO,3,2016,-4.9,,,-4.9
1019,CO,3,2018,-6.95,,,-6.95
1020,CO,3,2020,-6.95,,,-6.95
1021,CO,3,2022,-7.06,,,-7.06
1022,CO,3,2024,-7.06,,,-7.06
1023,CO,4,1998,-7.01,,,-7.01
1024,CO,4,2000,-7.01,,,-7.01
1025,CO,4,2002,-11.3,,,-11.3
1026,CO,4,2004,-11.3,,,-11.3
1027,CO,4,2006,-8.22,,,-8.22
1028,CO,4,2008,-8.22,,,-8.22
1029,CO,4,2010,-4.88,,,-4.88
1030,CO,4,2012,-11.65,,,-11.65
1031,CO,4,2014,-11.62,,,-11.62
1032,CO,4,2016,-11.62,,,-11.62
1033,CO,4,2018,-13.26,,,-13.26
1034,CO,4,2020,-13.26,,,-13.26
1035,CO,4,2022,-12.85,,,-12.85
1036,CO,4,2024,-12.85,,,-12.85
1037,CO,5,1998,-18.51,,,-18.51
1038,CO,5,2000,-18.51,,,-18.51
1039,CO,5,2002,-17.21,,,-17.21
1040,CO,5,2004,-17.21,,,-17.21
1041,CO,5,2006,-16.12,,,-16.12
1042,CO,5,2008,-16.12,,,-16.12
1043,CO,5,2010,-13.81,,,-13.81
1044,CO,5,2012,-13.99,,,-13.99
1045,CO,5,2014,-12.83,,,-12.83
1046,CO,5,2016,-12.83,,,-12.83
1047,CO,5,2018,-13.93,,,-13.93
1048,CO,5,2020,-13.93,,,-13.93
1049,CO,5,2022,-8.94,,,-8.94
1050,CO,5,2024,-8.94,,,-8.94
1051,CO,6,1998,-6.51,,,-6.51
1052,CO,6,2000,-6.51,,,-6.51
1053,CO,6,2002,-12.17,,,-12.17
1054,CO,6,2004,-12.17,,,-12.17
1055,CO,6,2006,-10.11,,,-10.11
1056,CO,6,2008,-10.11,,,-10.11
1057,CO,6,2010,-7.52,,,-7.52
1058,CO,6,2012,-0.27,,,-0.27
1059,CO,6,2014,0.66,,,0.66
1060,CO,6,2016,0.66,,,0.66
1061,CO,6,2018,2.98,,,2.98
1062,CO,6,2020,2.98,,,2.98
1063,CO,6,2022,9.01,,,9.01
1064,CO,6,2024,9.01,,,9.01
5836,CO,7,2024,3.89,,,3.89
5825,CO,7,2002,0.21,,,0.21
5826,CO,7,2004,0.21,,,0.21
5827,CO,7,2006,2.2,,,2.2
5828,CO,7,2008,2.2,,,2.2
5829,CO,7,2010,5.24,,,5.24
5830,CO,7,2012,4.06,,,4.06
5831,CO,7,2014,5.45,,,5.45
5832,CO,7,2016,5.45,,,5.45
5833,CO,7,2018,5.54,,,5.54
5834,CO,7,2020,5.54,,,5.54
5835,CO,7,2022,3.89,,,3.89
6012,CO,8,2024,-0.45,,,-0.45
6011,CO,8,2022,-0.45,,,-0.45
6037,CT,0,1998,4.404265842,,,4.404265842
6038,CT,0,2000,4.404265842,,,4.404265842
6137,CT,0,2002,8.156047464,,,8.156047464
6138,CT,0,2004,8.156047464,,,8.156047464
6237,CT,0,2006,7.114314742,,,7.114314742
6238,CT,0,2008,7.114314742,,,7.114314742
6337,CT,0,2010,7.372201995,,,7.372201995
6338,CT,0,2012,7.372201995,,,7.372201995
6437,CT,0,2014,7.008773909,,,7.008773909
6438,CT,0,2016,7.008773909,,,7.008773909
6537,CT,0,2018,6.218380665,,,6.218380665
6538,CT,0,2020,6.218380665,,,6.218380665
6637,CT,0,2022,7.416184336,,,7.416184336
6638,CT,0,2024,7.416184336,,,7.416184336
1065,CT,1,1998,9.88,,,9.88
1066,CT,1,2000,9.88,,,9.88
1067,CT,1,2002,14.73,,,14.73
1068,CT,1,2004,14.73,,,14.73
1069,CT,1,2006,12.62,,,12.62
1070,CT,1,2008,12.62,,,12.62
1071,CT,1,2010,12.84,,,12.84
1072,CT,1,2012,12.63,,,12.63
1073,CT,1,2014,12.28,,,12.28
1074,CT,1,2016,12.28,,,12.28
1075,CT,1,2018,11.22,,,11.22
1076,CT,1,2020,11.22,,,11.22
1077,CT,1,2022,11.75,,,11.75
1078,CT,1,2024,11.75,,,11.75
1079,CT,2,1998,6.35,,,6.35
1080,CT,2,2000,6.35,,,6.35
1081,CT,2,2002,7.46,,,7.46
1082,CT,2,2004,7.46,,,7.46
1083,CT,2,2006,6.5,,,6.5
1084,CT,2,2008,6.5,,,6.5
1085,CT,2,2010,5.78,,,5.78
1086,CT,2,2012,5.9,,,5.9
1087,CT,2,2014,5.04,,,5.04
1088,CT,2,2016,5.04,,,5.04
1089,CT,2,2018,1.51,,,1.51
1090,CT,2,2020,1.51,,,1.51
1091,CT,2,2022,2.86,,,2.86
1092,CT,2,2024,2.86,,,2.86
1093,CT,3,1998,5.79,,,5.79
1094,CT,3,2000,5.79,,,5.79
1095,CT,3,2002,13.29,,,13.29
1096,CT,3,2004,13.29,,,13.29
1097,CT,3,2006,9.87,,,9.87
1098,CT,3,2008,9.87,,,9.87
1099,CT,3,2010,9.37,,,9.37
1100,CT,3,2012,9.51,,,9.51
1101,CT,3,2014,10.94,,,10.94
1102,CT,3,2016,10.94,,,10.94
1103,CT,3,2018,8.03,,,8.03
1104,CT,3,2020,8.03,,,8.03
1105,CT,3,2022,7.32,,,7.32
1106,CT,3,2024,7.32,,,7.32
1107,CT,4,1998,-1.4,,,-1.4
1108,CT,4,2000,-1.4,,,-1.4
1109,CT,4,2002,4.93,,,4.93
1110,CT,4,2004,4.93,,,4.93
1111,CT,4,2006,4.49,,,4.49
1112,CT,4,2008,4.49,,,4.49
1113,CT,4,2010,5.89,,,5.89
1114,CT,4,2012,5.78,,,5.78
1115,CT,4,2014,4.28,,,4.28
1116,CT,4,2016,4.28,,,4.28
1117,CT,4,2018,9.05,,,9.05
1118,CT,4,2020,9.05,,,9.05
1119,CT,4,2022,13.07,,,13.07
1120,CT,4,2024,13.07,,,13.07
1121,CT,5,1998,-4.31,,,-4.31
1122,CT,5,2000,-4.31,,,-4.31
1123,CT,5,2002,4.43,,,4.43
1124,CT,5,2004,4.43,,,4.43
1125,CT,5,2006,2.18,,,2.18
1126,CT,5,2008,2.18,,,2.18
1127,CT,5,2010,2.88,,,2.88
1128,CT,5,2012,2.91,,,2.91
1129,CT,5,2014,2.5,,,2.5
1130,CT,5,2016,2.5,,,2.5
1131,CT,5,2018,1.32,,,1.32
1132,CT,5,2020,1.32,,,1.32
1133,CT,5,2022,2.66,,,2.66
1134,CT,5,2024,2.66,,,2.66
1135,CT,6,1998,0.78,,,0.78
1136,CT,6,2000,0.78,,,0.78
6039,DC,0,1998,35.76728507,,,35.76728507
6040,DC,0,2000,35.76728507,,,35.76728507
6139,DC,0,2002,39.02008512,,,39.02008512
6140,DC,0,2004,39.02008512,,,39.02008512
6239,DC,0,2006,41.35632216,,,41.35632216
6240,DC,0,2008,41.35632216,,,41.35632216
6339,DC,0,2010,40.2453395,,,40.2453395
6340,DC,0,2012,40.2453395,,,40.2453395
6439,DC,0,2014,40.39035761,,,40.39035761
6440,DC,0,2016,40.39035761,,,40.39035761
